0.028285489097819562 0.002825557911582317 0.02024278455691138 -0.8501879999999999 -0.5263439999999999 0.0119
0.03616184036807362 0.009018251650330066 0.0002804088817763553 -0.850327 -0.525875 -0.019977
0.01596246449289858 0.006895987197439488 0.012578883776755352 -0.777462 -0.6288739999999999 -0.008336
0.03639882376475295 0.00899035807161432 0.00028031366273254655 -0.8575379999999999 -0.513782 -0.025608
0.021783092618523705 0.004200582516503301 0.010705813162632527 -0.8227780000000001 -0.568203 -0.013493999999999999
0.03580857771554311 0.013163136627325465 0.0007186125225045009 -0.8564809999999999 -0.5154810000000001 -0.026838
0.062453050610122025 0.016318415683136626 0.006922872574514903 -0.650822 -0.759225 -0.002886
0.029965489097819563 0.0018888489697939587 0.011279927985597118 -0.8541219999999999 -0.519966 -0.010545
0.03612638527705542 0.009128089617923585 0.0002804760952190438 -0.8580760000000001 -0.512896 -0.025382
0.035864196839367875 0.008681512302460491 0.0003290714142828566 -0.858265 -0.512534 -0.026279000000000004
0.03630242848569714 0.00868117623524705 0.00036144028805761155 -0.8578899999999999 -0.5131819999999999 -0.025844
0.0362501700340068 0.009037183436687336 0.0002798991798359672 -0.857875 -0.513235 -0.025297
0.036078103620724146 0.008681848369673935 0.00029594078815763157 -0.859375 -0.510653 -0.026613
0.06571850370074014 0.044162424484896975 0.023805153030606124 -0.5442130000000001 -0.838146 -0.036646
0.036115071014202846 0.008681344268853771 0.000372872174434887 -0.858736 -0.511742 -0.026306
0.04894387677535507 0.005324760952190438 0.021564312862572512 -0.80605 -0.591846 -0.001116
0.03500716943388678 0.008683808761752352 0.0005570986197239448 -0.858085 -0.5128119999999999 -0.026717
0.03677908381676335 0.013162800560112023 0.00041845409081816355 -0.8547319999999999 -0.518465 -0.025034
0.03614867773554711 0.008681848369673935 0.0003772970594118824 -0.8585459999999999 -0.512066 -0.026201
0.036079671934386874 0.008681960392078416 0.00031898939787957596 -0.859167 -0.511008 -0.026521
0.03610750950190038 0.008938267653530707 0.00028031366273254655 -0.858225 -0.512624 -0.025807999999999998
0.0346927225445089 0.010355911182236447 0.0002799781556311262 -0.858159 -0.5126149999999999 -0.028097000000000004
0.031056867373474694 0.00308031926385277 0.02183148629725945 -0.855815 -0.517116 0.013129
0.03602567713542709 0.009000160032006403 0.00027975859171834366 -0.858223 -0.512624 -0.025889
